pet_id,issue_date,listing_date,condition,color_type,length(m),X1,X2,breed_category,pet_category,issue_date_dt,listing_date_dt,date_diff,conditionnan,height(m)
ANSL_67974,2017-08-28 00:00:00,2018-09-28 18:48:00,1.0,Black,0.44,0,1,0.0,2,2017-08-28,2018-09-28,396,0,0.0998
ANSL_62903,2016-08-05 00:00:00,2016-09-17 13:23:00,2.0,Blue Tabby,0.93,13,9,0.0,1,2016-08-05,2016-09-17,43,0,0.2347
ANSL_66049,2016-07-13 00:00:00,2016-10-04 18:25:00,0.0,Brown Tabby,0.61,7,1,1.0,1,2016-07-13,2016-10-04,83,0,0.27190000000000003
ANSL_59462,2017-07-24 00:00:00,2017-11-18 17:58:00,1.0,White,0.18,0,1,0.0,2,2017-07-24,2017-11-18,117,0,0.35200000000000004
ANSL_61143,2017-06-04 00:00:00,2018-06-26 09:03:00,3.0,Brown,0.8,15,4,2.0,4,2017-06-04,2018-06-26,387,1,0.479
ANSL_66471,2008-06-23 00:00:00,2016-07-17 15:21:00,0.0,Black,0.0,0,7,1.0,1,2008-06-23,2016-07-17,2946,0,0.3326
ANSL_68790,2016-02-23 00:00:00,2018-04-20 15:17:00,2.0,Brown,0.78,13,9,1.0,2,2016-02-23,2018-04-20,787,0,0.41090000000000004
ANSL_70200,2016-07-29 00:00:00,2017-08-25 18:50:00,0.0,Blue,0.75,0,1,1.0,2,2016-07-29,2017-08-25,392,0,0.1361
ANSL_56179,2013-03-20 00:00:00,2016-09-28 06:53:00,0.0,Orange Tabby,0.22,7,1,1.0,1,2013-03-20,2016-09-28,1288,0,0.2882
ANSL_58392,2016-04-09 00:00:00,2016-10-30 18:00:00,3.0,Brown,0.84,15,4,2.0,4,2016-04-09,2016-10-30,204,1,0.0943
ANSL_58363,2015-06-18 00:00:00,2017-07-12 18:12:00,0.0,Black,0.99,0,1,1.0,2,2015-06-18,2017-07-12,755,0,0.1005
ANSL_75744,2018-03-23 00:00:00,2019-04-13 08:55:00,3.0,Black,0.46,15,4,2.0,4,2018-03-23,2019-04-13,386,1,0.4711
ANSL_62996,2017-02-06 00:00:00,2017-05-12 19:06:00,2.0,Black,0.02,13,9,1.0,2,2017-02-06,2017-05-12,95,0,0.4694
ANSL_53696,2015-01-05 00:00:00,2018-01-28 16:20:00,2.0,White,0.73,18,4,1.0,2,2015-01-05,2018-01-28,1119,0,0.3075
ANSL_75889,2018-03-23 00:00:00,2019-04-20 16:52:00,1.0,Brown Brindle,0.74,0,1,0.0,2,2018-03-23,2019-04-20,393,0,0.4851
ANSL_58483,2011-03-14 00:00:00,2018-12-26 18:20:00,1.0,Yellow,0.24,0,7,0.0,2,2011-03-14,2018-12-26,2844,0,0.1843
ANSL_61626,2008-09-24 00:00:00,2018-11-29 16:29:00,1.0,Black,0.59,0,1,0.0,2,2008-09-24,2018-11-29,3718,0,0.4756
ANSL_68002,2016-08-23 00:00:00,2018-09-13 18:44:00,2.0,Green,0.91,0,1,1.0,4,2016-08-23,2018-09-13,751,0,0.066
ANSL_74989,2017-12-11 00:00:00,2019-01-04 17:10:00,1.0,Brown,0.02,0,1,0.0,2,2017-12-11,2019-01-04,389,0,0.26489999999999997
ANSL_54580,2018-07-12 00:00:00,2018-10-11 20:12:00,1.0,Blue,0.23,7,1,0.0,1,2018-07-12,2018-10-11,91,0,0.10400000000000001
ANSL_58448,2015-11-29 00:00:00,2016-07-22 17:21:00,0.0,Fawn,0.59,0,7,1.0,2,2015-11-29,2016-07-22,236,0,0.43979999999999997
ANSL_69143,2014-01-07 00:00:00,2017-10-19 20:01:00,0.0,Tortie,0.77,7,1,1.0,1,2014-01-07,2017-10-19,1381,0,0.163
ANSL_58886,2010-08-06 00:00:00,2017-09-03 18:03:00,1.0,Blue,0.47,0,1,0.0,2,2010-08-06,2017-09-03,2585,0,0.46140000000000003
ANSL_68582,2012-02-07 00:00:00,2017-04-06 15:01:00,1.0,Black,0.5,0,7,0.0,2,2012-02-07,2017-04-06,1885,0,0.2619
ANSL_70232,2016-07-25 00:00:00,2018-09-03 16:38:00,1.0,Orange Tabby,0.88,0,1,0.0,1,2016-07-25,2018-09-03,770,0,0.4986
ANSL_54507,2018-03-22 00:00:00,2019-01-13 15:03:00,2.0,Black,0.63,13,9,1.0,2,2018-03-22,2019-01-13,297,0,0.3825
ANSL_63759,2011-09-30 00:00:00,2016-11-04 12:02:00,0.0,Blue Tabby,0.39,0,1,1.0,1,2011-09-30,2016-11-04,1862,0,0.23800000000000002
ANSL_75100,2017-01-04 00:00:00,2018-01-01 18:37:00,1.0,Black,0.59,0,1,0.0,2,2017-01-04,2018-01-01,362,0,0.3557
ANSL_76227,2016-01-25 00:00:00,2019-04-28 14:48:00,1.0,Chocolate,0.57,0,7,0.0,2,2016-01-25,2019-04-28,1189,0,0.08990000000000001
ANSL_54256,2017-10-17 00:00:00,2018-06-07 09:00:00,2.0,Orange Tabby,0.4,16,9,0.0,1,2017-10-17,2018-06-07,233,0,0.16579999999999998
ANSL_52716,2017-02-21 00:00:00,2018-03-12 09:00:00,2.0,Tortie Point,0.98,16,9,1.0,1,2017-02-21,2018-03-12,384,0,0.1408
ANSL_54694,2008-09-28 00:00:00,2016-12-20 12:02:00,1.0,Brown,0.52,0,7,0.0,2,2008-09-28,2016-12-20,3005,0,0.4612
ANSL_58244,2018-06-27 00:00:00,2018-12-25 19:19:00,2.0,Orange Tabby,0.24,17,9,1.0,1,2018-06-27,2018-12-25,181,0,0.3925
ANSL_68285,2009-08-03 00:00:00,2017-09-23 14:28:00,1.0,White,0.07,7,1,0.0,2,2009-08-03,2017-09-23,2973,0,0.2978
ANSL_60116,2010-11-08 00:00:00,2016-12-06 16:20:00,1.0,Flame Point,0.98,0,1,0.0,1,2010-11-08,2016-12-06,2220,0,0.4357
ANSL_69266,2017-10-09 00:00:00,2017-12-22 15:50:00,2.0,Blue Tabby,0.69,13,9,1.0,1,2017-10-09,2017-12-22,74,0,0.4569
ANSL_64849,2017-06-23 00:00:00,2017-08-02 12:30:00,2.0,Blue,0.41,13,9,0.0,1,2017-06-23,2017-08-02,40,0,0.3629
ANSL_69261,2016-06-13 00:00:00,2017-07-02 11:56:00,0.0,Blue Tabby,0.93,7,1,1.0,1,2016-06-13,2017-07-02,384,0,0.4445
ANSL_50343,2012-10-09 00:00:00,2016-11-02 18:43:00,1.0,Tricolor,0.12,13,9,0.0,2,2012-10-09,2016-11-02,1485,0,0.36119999999999997
ANSL_67031,2017-09-16 00:00:00,2018-07-10 13:14:00,1.0,Blue,0.41,0,1,0.0,1,2017-09-16,2018-07-10,297,0,0.3404
ANSL_61919,2016-07-30 00:00:00,2017-09-21 12:39:00,1.0,Brown Tabby,0.9,0,1,0.0,1,2016-07-30,2017-09-21,418,0,0.32539999999999997
ANSL_55958,2016-07-10 00:00:00,2016-10-06 10:52:00,0.0,Sable,0.12,7,1,1.0,2,2016-07-10,2016-10-06,88,0,0.2982
ANSL_65472,2018-05-21 00:00:00,2018-09-13 14:28:00,2.0,White,0.01,13,9,0.0,2,2018-05-21,2018-09-13,115,0,0.3411
ANSL_71631,2014-11-30 00:00:00,2018-12-20 19:06:00,1.0,White,0.26,18,4,0.0,1,2014-11-30,2018-12-20,1481,0,0.0691
ANSL_57927,2018-02-05 00:00:00,2018-06-26 19:25:00,2.0,White,0.21,13,9,1.0,2,2018-02-05,2018-06-26,141,0,0.062400000000000004
ANSL_52419,2017-02-13 00:00:00,2017-03-07 14:23:00,3.0,White,0.09,13,9,2.0,2,2017-02-13,2017-03-07,22,1,0.06559999999999999
ANSL_65455,2018-10-12 00:00:00,2019-03-05 09:18:00,3.0,Brown Tabby,0.01,18,4,2.0,1,2018-10-12,2019-03-05,144,1,0.1588
ANSL_71127,2015-05-28 00:00:00,2019-01-09 17:05:00,1.0,Brown Brindle,0.98,0,1,0.0,2,2015-05-28,2019-01-09,1322,0,0.0926
ANSL_62742,2017-06-04 00:00:00,2018-07-24 19:17:00,0.0,Blue,0.56,0,1,1.0,2,2017-06-04,2018-07-24,415,0,0.44380000000000003
ANSL_56410,2014-03-22 00:00:00,2016-10-13 10:09:00,2.0,Black,0.07,1,4,0.0,2,2014-03-22,2016-10-13,936,0,0.1153
ANSL_53686,2016-11-07 00:00:00,2017-07-23 00:00:00,0.0,Black,0.98,13,9,1.0,1,2016-11-07,2017-07-23,258,0,0.1503
ANSL_60692,2015-09-08 00:00:00,2016-10-10 12:14:00,1.0,Brown Tabby,0.24,13,9,0.0,1,2015-09-08,2016-10-10,398,0,0.1356
ANSL_73698,2016-08-07 00:00:00,2017-03-24 14:02:00,1.0,Brown,0.38,0,1,0.0,2,2016-08-07,2017-03-24,229,0,0.11810000000000001
ANSL_69787,2009-07-20 00:00:00,2017-08-13 11:20:00,2.0,White,0.96,0,7,1.0,2,2009-07-20,2017-08-13,2946,0,0.08960000000000001
ANSL_65350,2014-01-09 00:00:00,2016-08-11 18:59:00,1.0,Tan,0.94,0,1,0.0,2,2014-01-09,2016-08-11,945,0,0.1349
ANSL_55118,2014-10-19 00:00:00,2017-11-09 09:00:00,2.0,Brown Tabby,0.98,16,9,0.0,1,2014-10-19,2017-11-09,1117,0,0.1107
ANSL_69298,2018-04-18 00:00:00,2018-11-26 17:40:00,0.0,Tan,0.36,0,1,1.0,2,2018-04-18,2018-11-26,222,0,0.0805
ANSL_66684,2016-05-25 00:00:00,2017-09-09 15:19:00,0.0,White,0.01,0,1,1.0,2,2016-05-25,2017-09-09,472,0,0.1441
ANSL_57422,2009-06-04 00:00:00,2017-08-25 15:28:00,1.0,Black,0.11,0,1,0.0,1,2009-06-04,2017-08-25,3004,0,0.4239
ANSL_52702,2016-01-09 00:00:00,2018-04-03 13:40:00,0.0,Brown Tabby,0.61,0,1,1.0,1,2016-01-09,2018-04-03,815,0,0.1085
ANSL_62675,2007-04-08 00:00:00,2017-05-23 18:54:00,1.0,Black,0.58,0,1,0.0,2,2007-04-08,2017-05-23,3698,0,0.052000000000000005
ANSL_59774,2014-06-15 00:00:00,2019-01-24 12:04:00,1.0,Tricolor,0.16,0,7,0.0,2,2014-06-15,2019-01-24,1684,0,0.1412
ANSL_69915,2017-08-06 00:00:00,2018-09-07 11:35:00,1.0,Brown Tabby,0.19,0,1,0.0,1,2017-08-06,2018-09-07,397,0,0.3063
ANSL_72246,2011-04-06 00:00:00,2018-04-27 19:20:00,0.0,Gold,0.37,0,7,1.0,2,2011-04-06,2018-04-27,2578,0,0.1001
ANSL_50523,2017-01-14 00:00:00,2018-02-05 08:45:00,3.0,Gray,0.5,0,3,2.0,4,2017-01-14,2018-02-05,387,1,0.498
ANSL_68471,2016-10-13 00:00:00,2016-11-22 14:19:00,2.0,White,0.77,13,9,1.0,1,2016-10-13,2016-11-22,40,0,0.2284
ANSL_69460,2017-12-13 00:00:00,2018-03-09 17:35:00,1.0,Brown,0.69,0,1,0.0,2,2017-12-13,2018-03-09,86,0,0.381
ANSL_67516,2016-03-17 00:00:00,2018-04-12 18:15:00,0.0,Tan,0.26,0,1,1.0,2,2016-03-17,2018-04-12,756,0,0.2799
ANSL_67958,2011-10-02 00:00:00,2017-02-06 15:26:00,0.0,Blue,0.08,0,7,1.0,2,2011-10-02,2017-02-06,1954,0,0.2452
ANSL_75747,2016-11-16 00:00:00,2018-12-21 17:47:00,0.0,Tan,0.52,0,1,1.0,2,2016-11-16,2018-12-21,765,0,0.4733
ANSL_63775,2016-10-03 00:00:00,2017-10-24 09:00:00,2.0,Black,0.17,16,9,0.0,1,2016-10-03,2017-10-24,386,0,0.1303
ANSL_70040,2016-05-06 00:00:00,2018-03-26 18:03:00,2.0,Red,0.35,18,4,1.0,2,2016-05-06,2018-03-26,689,0,0.10529999999999999
ANSL_61025,2007-10-03 00:00:00,2016-11-03 16:06:00,2.0,Tan,0.94,0,7,1.0,2,2007-10-03,2016-11-03,3319,0,0.2958
ANSL_51400,2016-06-23 00:00:00,2016-11-13 09:22:00,2.0,Black,0.56,18,4,0.0,1,2016-06-23,2016-11-13,143,0,0.2157
ANSL_51799,2015-08-26 00:00:00,2016-09-22 18:47:00,0.0,Tricolor,0.51,0,1,1.0,2,2015-08-26,2016-09-22,393,0,0.2766
ANSL_67484,2010-01-31 00:00:00,2018-12-17 18:53:00,1.0,Black,0.69,0,1,0.0,2,2010-01-31,2018-12-17,3242,0,0.11230000000000001
ANSL_57766,2017-11-17 00:00:00,2018-12-11 13:29:00,2.0,Tan,0.16,13,9,0.0,2,2017-11-17,2018-12-11,389,0,0.3846
ANSL_52297,2016-06-29 00:00:00,2017-07-24 18:59:00,0.0,White,0.9,0,1,1.0,2,2016-06-29,2017-07-24,390,0,0.4508
ANSL_66686,2008-11-11 00:00:00,2018-12-07 17:46:00,1.0,Tan,0.52,0,1,0.0,2,2008-11-11,2018-12-07,3678,0,0.2523
ANSL_59934,2015-12-07 00:00:00,2016-11-02 18:39:00,1.0,White,0.76,0,1,0.0,2,2015-12-07,2016-11-02,331,0,0.1038
ANSL_57473,2017-02-15 00:00:00,2017-10-02 15:21:00,0.0,Black,0.36,0,1,1.0,2,2017-02-15,2017-10-02,229,0,0.3972
ANSL_54198,2012-01-29 00:00:00,2017-02-20 09:00:00,0.0,Calico,0.91,16,9,1.0,1,2012-01-29,2017-02-20,1849,0,0.2695
ANSL_58523,2017-11-17 00:00:00,2019-02-28 11:47:00,0.0,Tan,0.31,7,1,1.0,2,2017-11-17,2019-02-28,468,0,0.4335
ANSL_50855,2017-10-06 00:00:00,2018-11-30 14:34:00,0.0,Tan,1.0,0,1,1.0,2,2017-10-06,2018-11-30,420,0,0.061
ANSL_64044,2017-11-22 00:00:00,2018-02-17 18:23:00,0.0,Black,0.25,7,1,1.0,1,2017-11-22,2018-02-17,87,0,0.10679999999999999
ANSL_64167,2017-07-01 00:00:00,2017-09-22 14:15:00,2.0,Blue,0.53,8,2,1.0,1,2017-07-01,2017-09-22,83,0,0.4885
ANSL_55562,2018-04-25 00:00:00,2018-11-22 15:35:00,1.0,White,0.37,0,1,0.0,4,2018-04-25,2018-11-22,211,0,0.21969999999999998
ANSL_72335,2018-08-15 00:00:00,2018-11-28 13:04:00,2.0,Torbie,0.97,13,9,1.0,1,2018-08-15,2018-11-28,105,0,0.30920000000000003
ANSL_72981,2018-01-18 00:00:00,2019-03-10 15:34:00,0.0,Red,0.96,0,1,1.0,2,2018-01-18,2019-03-10,416,0,0.4819
ANSL_70005,2017-01-17 00:00:00,2019-02-11 10:55:00,2.0,Black,0.01,17,9,1.0,1,2017-01-17,2019-02-11,755,0,0.2391
ANSL_55975,2017-05-21 00:00:00,2017-07-02 15:58:00,2.0,Blue,0.79,13,9,1.0,2,2017-05-21,2017-07-02,42,0,0.16940000000000002
ANSL_75211,2018-06-18 00:00:00,2018-09-06 17:12:00,2.0,Cream Tabby,0.41,0,1,0.0,1,2018-06-18,2018-09-06,80,0,0.4227
ANSL_74594,2016-08-04 00:00:00,2016-09-27 12:45:00,2.0,Blue,0.1,13,9,0.0,1,2016-08-04,2016-09-27,54,0,0.10890000000000001
ANSL_56822,2017-10-23 00:00:00,2018-11-29 00:00:00,0.0,Brown Brindle,0.18,0,1,1.0,2,2017-10-23,2018-11-29,402,0,0.1013
ANSL_50752,2017-12-19 00:00:00,2018-01-16 15:39:00,3.0,Blue,0.32,13,9,2.0,1,2017-12-19,2018-01-16,28,1,0.31620000000000004
ANSL_54872,2009-11-22 00:00:00,2017-05-03 16:13:00,1.0,Black,0.46,7,1,0.0,1,2009-11-22,2017-05-03,2719,0,0.2168
ANSL_61350,2016-10-11 00:00:00,2017-10-31 18:15:00,3.0,Brown,0.37,15,4,2.0,4,2016-10-11,2017-10-31,385,1,0.26649999999999996
ANSL_71571,2017-08-06 00:00:00,2017-08-29 13:20:00,2.0,Black,0.54,13,9,0.0,2,2017-08-06,2017-08-29,23,0,0.4289
ANSL_60840,2017-07-19 00:00:00,2017-12-09 18:38:00,1.0,Blue Tabby,0.81,0,1,0.0,1,2017-07-19,2017-12-09,143,0,0.1928
ANSL_50677,2017-11-07 00:00:00,2018-12-04 18:56:00,0.0,Tan,0.45,0,1,1.0,2,2017-11-07,2018-12-04,392,0,0.4815
ANSL_70031,2016-06-21 00:00:00,2016-09-15 13:24:00,1.0,Brown Tabby,0.02,0,1,0.0,1,2016-06-21,2016-09-15,86,0,0.1559
ANSL_62647,2007-08-26 00:00:00,2016-10-19 17:39:00,1.0,White,0.84,0,1,0.0,2,2007-08-26,2016-10-19,3342,0,0.47590000000000005
ANSL_52651,2016-12-26 00:00:00,2017-05-23 12:46:00,1.0,Brown Tabby,0.1,0,1,0.0,1,2016-12-26,2017-05-23,148,0,0.1869
ANSL_71521,2015-11-04 00:00:00,2016-12-02 00:00:00,1.0,Black,0.11,0,1,0.0,2,2015-11-04,2016-12-02,394,0,0.1166
ANSL_50146,2017-12-26 00:00:00,2019-01-27 16:54:00,1.0,Black,0.09,0,7,0.0,2,2017-12-26,2019-01-27,397,0,0.4224
ANSL_63743,2016-03-28 00:00:00,2017-07-28 14:43:00,1.0,White,0.42,13,9,0.0,2,2016-03-28,2017-07-28,487,0,0.0758
ANSL_72383,2018-09-05 00:00:00,2018-11-20 17:30:00,0.0,Brown,0.71,7,1,1.0,2,2018-09-05,2018-11-20,76,0,0.4606
ANSL_56346,2016-12-30 00:00:00,2018-01-31 12:35:00,0.0,Tan,0.51,0,1,1.0,2,2016-12-30,2018-01-31,397,0,0.1275
ANSL_65304,2017-07-17 00:00:00,2018-02-07 06:24:00,3.0,Black,0.78,2,2,2.0,1,2017-07-17,2018-02-07,205,1,0.3917
ANSL_67368,2015-08-15 00:00:00,2017-09-05 19:12:00,1.0,Gray,0.46,0,7,0.0,2,2015-08-15,2017-09-05,752,0,0.2514
ANSL_61744,2016-06-02 00:00:00,2017-04-26 16:13:00,0.0,Brown Brindle,0.2,13,9,1.0,2,2016-06-02,2017-04-26,328,0,0.3394
ANSL_74940,2017-02-08 00:00:00,2018-05-02 15:39:00,1.0,Black,0.58,0,1,0.0,2,2017-02-08,2018-05-02,448,0,0.158
ANSL_65483,2016-02-09 00:00:00,2018-03-03 09:00:00,1.0,Blue,0.64,16,9,0.0,1,2016-02-09,2018-03-03,753,0,0.2836
ANSL_65621,2017-01-13 00:00:00,2018-02-04 09:00:00,2.0,Cream Tabby,0.92,16,9,0.0,1,2017-01-13,2018-02-04,387,0,0.3379
ANSL_55261,2017-11-23 00:00:00,2018-01-31 17:25:00,2.0,Black,0.47,13,9,0.0,1,2017-11-23,2018-01-31,69,0,0.23850000000000002
ANSL_76601,2019-02-19 00:00:00,2019-05-06 15:10:00,0.0,Tan,0.43,7,1,1.0,2,2019-02-19,2019-05-06,76,0,0.10890000000000001
ANSL_52432,2015-10-29 00:00:00,2017-11-24 15:09:00,0.0,Gray,0.04,13,9,1.0,2,2015-10-29,2017-11-24,757,0,0.3651
ANSL_60044,2010-08-11 00:00:00,2016-10-05 16:54:00,1.0,Black,0.59,0,1,0.0,1,2010-08-11,2016-10-05,2247,0,0.1282
ANSL_61354,2015-02-03 00:00:00,2016-10-22 12:56:00,1.0,Tricolor,0.34,0,1,0.0,2,2015-02-03,2016-10-22,627,0,0.053200000000000004
ANSL_55017,2017-09-26 00:00:00,2017-12-23 13:33:00,1.0,White,0.02,7,1,0.0,2,2017-09-26,2017-12-23,88,0,0.2892
ANSL_50444,2017-06-11 00:00:00,2018-07-07 18:09:00,0.0,Tricolor,0.8,0,1,1.0,2,2017-06-11,2018-07-07,391,0,0.3185
ANSL_64620,2016-01-20 00:00:00,2017-02-11 09:00:00,2.0,Brown Tabby,0.63,16,9,1.0,1,2016-01-20,2017-02-11,388,0,0.2526
ANSL_76363,2018-11-26 00:00:00,2019-05-01 15:56:00,1.0,Orange Tabby,0.15,0,7,0.0,1,2018-11-26,2019-05-01,156,0,0.314
ANSL_51917,2013-04-04 00:00:00,2017-11-03 13:16:00,0.0,Black,0.27,0,1,1.0,2,2013-04-04,2017-11-03,1674,0,0.3986
ANSL_50642,2016-09-13 00:00:00,2017-03-09 17:12:00,0.0,Brown,0.78,0,1,1.0,2,2016-09-13,2017-03-09,177,0,0.36450000000000005
ANSL_73763,2015-08-25 00:00:00,2017-09-29 15:45:00,0.0,White,0.06,0,1,1.0,2,2015-08-25,2017-09-29,766,0,0.2622
ANSL_61469,2013-02-28 00:00:00,2016-10-08 12:32:00,1.0,White,0.83,0,1,0.0,2,2013-02-28,2016-10-08,1318,0,0.3583
ANSL_75113,2016-10-12 00:00:00,2018-11-02 10:12:00,3.0,Gray,0.02,15,4,2.0,4,2016-10-12,2018-11-02,751,1,0.38409999999999994
ANSL_61192,2015-11-05 00:00:00,2016-12-03 19:14:00,0.0,Tan,0.08,0,1,1.0,2,2015-11-05,2016-12-03,394,0,0.1993
ANSL_67150,2013-06-19 00:00:00,2018-08-14 00:00:00,2.0,Black,0.0,13,9,0.0,1,2013-06-19,2018-08-14,1882,0,0.386
ANSL_67716,2016-07-31 00:00:00,2016-10-29 15:16:00,1.0,Brown Tabby,0.41,0,1,0.0,1,2016-07-31,2016-10-29,90,0,0.053899999999999997
ANSL_59484,2015-06-25 00:00:00,2017-08-01 12:06:00,1.0,Chocolate,0.58,0,1,0.0,2,2015-06-25,2017-08-01,768,0,0.3175
ANSL_62098,2015-12-12 00:00:00,2018-01-01 09:30:00,3.0,Gray,0.12,18,4,2.0,4,2015-12-12,2018-01-01,751,1,0.2832
ANSL_69407,2007-12-14 00:00:00,2016-11-10 11:03:00,1.0,Blue,0.66,7,1,0.0,2,2007-12-14,2016-11-10,3254,0,0.066
ANSL_55044,2015-09-03 00:00:00,2017-05-24 12:48:00,1.0,Tan,0.83,0,7,0.0,2,2015-09-03,2017-05-24,629,0,0.45270000000000005
ANSL_73841,2016-12-02 00:00:00,2016-12-25 18:11:00,3.0,Orange Tabby,0.26,13,9,2.0,1,2016-12-02,2016-12-25,23,1,0.1201
ANSL_76368,2018-04-05 00:00:00,2019-05-01 16:18:00,2.0,Brown Tabby,0.71,17,9,0.0,1,2018-04-05,2019-05-01,391,0,0.08259999999999999
ANSL_72646,2011-05-14 00:00:00,2016-08-29 16:46:00,0.0,White,0.93,18,4,1.0,2,2011-05-14,2016-08-29,1934,0,0.29350000000000004
ANSL_71463,2017-06-01 00:00:00,2017-07-05 18:48:00,2.0,Blue Tabby,0.42,13,9,1.0,1,2017-06-01,2017-07-05,34,0,0.41850000000000004
ANSL_51406,2015-09-10 00:00:00,2019-01-11 19:04:00,1.0,Black,0.09,0,1,0.0,2,2015-09-10,2019-01-11,1219,0,0.44780000000000003
ANSL_50242,2018-07-18 00:00:00,2018-10-11 17:18:00,1.0,Black Tabby,0.38,0,1,0.0,1,2018-07-18,2018-10-11,85,0,0.3299
ANSL_58267,2014-10-19 00:00:00,2017-01-27 00:00:00,0.0,Tortie,0.43,0,1,1.0,1,2014-10-19,2017-01-27,831,0,0.4044
ANSL_55446,2018-11-20 00:00:00,2019-02-05 15:58:00,0.0,Orange Tabby,0.44,0,1,1.0,1,2018-11-20,2019-02-05,77,0,0.4012
ANSL_62450,2009-12-20 00:00:00,2018-02-09 18:59:00,1.0,Red,0.8,12,1,0.0,2,2009-12-20,2018-02-09,2973,0,0.3243
ANSL_57854,2015-02-04 00:00:00,2017-03-04 11:05:00,0.0,Brown,0.1,0,1,1.0,2,2015-02-04,2017-03-04,759,0,0.34850000000000003
ANSL_72528,2017-01-31 00:00:00,2018-03-03 12:33:00,0.0,Brown,0.0,0,1,1.0,2,2017-01-31,2018-03-03,396,0,0.4473
ANSL_63982,2012-01-03 00:00:00,2017-01-28 14:46:00,1.0,Tricolor,0.25,0,7,0.0,2,2012-01-03,2017-01-28,1852,0,0.1714
ANSL_55779,2015-10-29 00:00:00,2016-11-27 18:52:00,0.0,Tricolor,0.75,0,1,1.0,2,2015-10-29,2016-11-27,395,0,0.3165
ANSL_72431,2015-05-02 00:00:00,2018-05-27 11:45:00,1.0,Yellow,0.41,13,9,0.0,2,2015-05-02,2018-05-27,1121,0,0.3418
ANSL_72258,2017-10-04 00:00:00,2018-01-28 18:40:00,0.0,Brown Tabby,0.6,0,1,1.0,1,2017-10-04,2018-01-28,116,0,0.1866
ANSL_65025,2016-08-27 00:00:00,2018-02-15 17:30:00,1.0,Tan,0.6,7,1,0.0,2,2016-08-27,2018-02-15,537,0,0.23559999999999998
ANSL_59693,2018-08-13 00:00:00,2019-01-07 18:45:00,2.0,Black,0.49,17,9,0.0,1,2018-08-13,2019-01-07,147,0,0.3393
ANSL_75004,2017-07-21 00:00:00,2018-11-20 19:15:00,1.0,White,0.02,0,7,0.0,2,2017-07-21,2018-11-20,487,0,0.3882
ANSL_75845,2010-08-08 00:00:00,2019-04-19 10:35:00,1.0,Black,0.82,7,1,0.0,2,2010-08-08,2019-04-19,3176,0,0.4979
ANSL_55591,2016-10-02 00:00:00,2018-10-07 13:35:00,0.0,Brown,0.94,15,4,1.0,2,2016-10-02,2018-10-07,735,0,0.2507
ANSL_67792,2015-05-28 00:00:00,2016-08-18 11:30:00,2.0,Tricolor,0.57,0,7,1.0,2,2015-05-28,2016-08-18,448,0,0.2718
ANSL_70431,2015-04-15 00:00:00,2018-05-06 15:49:00,2.0,Brown,0.6,0,7,1.0,2,2015-04-15,2018-05-06,1117,0,0.3994
ANSL_53073,2004-05-08 00:00:00,2016-07-30 16:04:00,1.0,Chocolate,0.11,0,7,0.0,2,2004-05-08,2016-07-30,4466,0,0.3128
ANSL_50845,2016-03-17 00:00:00,2018-04-13 18:46:00,2.0,Black,0.49,0,7,1.0,2,2016-03-17,2018-04-13,757,0,0.1432
ANSL_69662,2012-03-07 00:00:00,2018-03-26 11:21:00,0.0,Black,0.29,0,7,1.0,2,2012-03-07,2018-03-26,2210,0,0.2865
ANSL_75341,2015-03-20 00:00:00,2016-04-12 12:50:00,1.0,Black,0.97,0,7,0.0,2,2015-03-20,2016-04-12,389,0,0.1837
ANSL_56227,2011-12-17 00:00:00,2019-02-03 15:39:00,1.0,Black,0.34,0,7,0.0,2,2011-12-17,2019-02-03,2605,0,0.40850000000000003
ANSL_54845,2016-04-02 00:00:00,2017-04-27 18:05:00,1.0,Tricolor,0.38,0,1,0.0,2,2016-04-02,2017-04-27,390,0,0.076
ANSL_74954,2017-11-16 00:00:00,2017-12-22 16:39:00,2.0,Brown,0.24,13,9,1.0,2,2017-11-16,2017-12-22,36,0,0.1251
ANSL_70541,2016-05-01 00:00:00,2018-05-26 11:22:00,1.0,Red,0.99,0,7,0.0,2,2016-05-01,2018-05-26,755,0,0.27140000000000003
ANSL_52216,2016-11-19 00:00:00,2017-12-14 18:36:00,1.0,Black,0.74,0,1,0.0,2,2016-11-19,2017-12-14,390,0,0.052199999999999996
ANSL_72535,2017-10-24 00:00:00,2018-11-14 09:26:00,3.0,Brown,0.91,15,4,2.0,4,2017-10-24,2018-11-14,386,1,0.29460000000000003
ANSL_64411,2017-01-30 00:00:00,2018-02-27 15:30:00,1.0,Red Tick,0.34,13,9,0.0,2,2017-01-30,2018-02-27,393,0,0.20420000000000002
ANSL_55903,2017-08-21 00:00:00,2017-11-27 15:00:00,2.0,Brown Brindle,0.17,13,9,0.0,2,2017-08-21,2017-11-27,98,0,0.1047
ANSL_53388,2016-11-17 00:00:00,2017-12-11 17:03:00,1.0,Tan,0.85,0,1,0.0,2,2016-11-17,2017-12-11,389,0,0.4093
ANSL_57653,2010-02-24 00:00:00,2019-03-11 13:48:00,1.0,Black,0.98,0,7,0.0,2,2010-02-24,2019-03-11,3302,0,0.2887
ANSL_59824,2016-11-27 00:00:00,2017-03-04 12:30:00,1.0,Blue Smoke,0.81,0,1,0.0,1,2016-11-27,2017-03-04,97,0,0.0999
